id_pacote,id_carrinho,id_bancada,id_op_pack,dt_inicio_pack,dt_fim_pack,tempo_ciclo_carrinho_min
PKT-0083737,CAR-02393,L02-B02,OP-PCK-11,2026-08-28 17:29:55.114237,2026-08-28 17:38:43.939613,18.15
PKT-0083738,CAR-02393,L01-B08,OP-PCK-05,2026-08-28 17:29:55.114237,2026-08-28 17:39:15.046988,18.15
PKT-0083739,CAR-02393,L01-B11,OP-PCK-05,2026-08-28 17:29:55.114237,2026-08-28 17:39:46.154363,18.15
PKT-0083740,CAR-02393,L01-B01,OP-PCK-20,2026-08-28 17:29:55.114237,2026-08-28 17:40:17.261738,18.15
PKT-0083741,CAR-02393,L01-B03,OP-PCK-18,2026-08-28 17:29:55.114237,2026-08-28 17:40:48.369113,18.15
PKT-0083742,CAR-02393,L01-B05,OP-PCK-17,2026-08-28 17:29:55.114237,2026-08-28 17:41:19.476488,18.15
PKT-0083743,CAR-02393,L02-B04,OP-PCK-21,2026-08-28 17:29:55.114237,2026-08-28 17:41:50.583863,18.15
PKT-0083744,CAR-02393,L01-B06,OP-PCK-06,2026-08-28 17:29:55.114237,2026-08-28 17:42:21.691238,18.15
PKT-0083745,CAR-02393,L01-B03,OP-PCK-05,2026-08-28 17:29:55.114237,2026-08-28 17:42:52.798614,18.15
PKT-0083746,CAR-02393,L01-B02,OP-PCK-02,2026-08-28 17:29:55.114237,2026-08-28 17:43:23.905989,18.15
PKT-0083747,CAR-02393,L01-B03,OP-PCK-17,2026-08-28 17:29:55.114237,2026-08-28 17:43:55.013364,18.15
PKT-0083748,CAR-02393,L02-B07,OP-PCK-13,2026-08-28 17:29:55.114237,2026-08-28 17:44:26.120739,18.15
PKT-0083749,CAR-02393,L01-B13,OP-PCK-23,2026-08-28 17:29:55.114237,2026-08-28 17:44:57.228114,18.15
PKT-0083750,CAR-02393,L01-B12,OP-PCK-06,2026-08-28 17:29:55.114237,2026-08-28 17:45:28.335489,18.15
PKT-0083751,CAR-02393,L02-B08,OP-PCK-24,2026-08-28 17:29:55.114237,2026-08-28 17:45:59.442864,18.15
PKT-0083752,CAR-02393,L01-B03,OP-PCK-15,2026-08-28 17:29:55.114237,2026-08-28 17:46:30.550239,18.15
PKT-0083753,CAR-02393,L01-B05,OP-PCK-01,2026-08-28 17:29:55.114237,2026-08-28 17:47:01.657614,18.15
PKT-0083754,CAR-02393,L01-B09,OP-PCK-03,2026-08-28 17:29:55.114237,2026-08-28 17:47:32.764989,18.15
PKT-0083755,CAR-02393,L01-B06,OP-PCK-18,2026-08-28 17:29:55.114237,2026-08-28 17:48:03.872364,18.15
PKT-0083756,CAR-02394,L01-B05,OP-PCK-03,2026-08-28 18:05:22.446454,2026-08-28 18:05:55.707304,19.4
PKT-0083757,CAR-02394,L02-B10,OP-PCK-16,2026-08-28 18:05:22.446454,2026-08-28 18:06:28.968153,19.4
PKT-0083758,CAR-02394,L01-B14,OP-PCK-20,2026-08-28 18:05:22.446454,2026-08-28 18:07:02.229003,19.4
PKT-0083759,CAR-02394,L01-B12,OP-PCK-03,2026-08-28 18:05:22.446454,2026-08-28 18:07:35.489853,19.4
PKT-0083760,CAR-02394,L01-B04,OP-PCK-06,2026-08-28 18:05:22.446454,2026-08-28 18:08:08.750703,19.4
PKT-0083761,CAR-02394,L01-B08,OP-PCK-05,2026-08-28 18:05:22.446454,2026-08-28 18:08:42.011552,19.4
PKT-0083762,CAR-02394,L01-B01,OP-PCK-11,2026-08-28 18:05:22.446454,2026-08-28 18:09:15.272402,19.4
PKT-0083763,CAR-02394,L01-B03,OP-PCK-07,2026-08-28 18:05:22.446454,2026-08-28 18:09:48.533252,19.4
PKT-0083764,CAR-02394,L01-B04,OP-PCK-08,2026-08-28 18:05:22.446454,2026-08-28 18:10:21.794102,19.4
PKT-0083765,CAR-02394,L01-B06,OP-PCK-21,2026-08-28 18:05:22.446454,2026-08-28 18:10:55.054951,19.4
PKT-0083766,CAR-02394,L01-B05,OP-PCK-12,2026-08-28 18:05:22.446454,2026-08-28 18:11:28.315801,19.4
PKT-0083767,CAR-02394,L01-B04,OP-PCK-10,2026-08-28 18:05:22.446454,2026-08-28 18:12:01.576651,19.4
PKT-0083768,CAR-02394,L02-B02,OP-PCK-14,2026-08-28 18:05:22.446454,2026-08-28 18:12:34.837501,19.4
PKT-0083769,CAR-02394,L01-B07,OP-PCK-24,2026-08-28 18:05:22.446454,2026-08-28 18:13:08.098350,19.4
PKT-0083770,CAR-02394,L01-B13,OP-PCK-13,2026-08-28 18:05:22.446454,2026-08-28 18:13:41.359200,19.4
PKT-0083771,CAR-02394,L02-B06,OP-PCK-20,2026-08-28 18:05:22.446454,2026-08-28 18:14:14.620050,19.4
PKT-0083772,CAR-02394,L02-B09,OP-PCK-07,2026-08-28 18:05:22.446454,2026-08-28 18:14:47.880900,19.4
PKT-0083773,CAR-02394,L01-B12,OP-PCK-21,2026-08-28 18:05:22.446454,2026-08-28 18:15:21.141749,19.4
PKT-0083774,CAR-02394,L02-B05,OP-PCK-09,2026-08-28 18:05:22.446454,2026-08-28 18:15:54.402599,19.4
PKT-0083775,CAR-02394,L01-B11,OP-PCK-11,2026-08-28 18:05:22.446454,2026-08-28 18:16:27.663449,19.4
PKT-0083776,CAR-02394,L02-B13,OP-PCK-07,2026-08-28 18:05:22.446454,2026-08-28 18:17:00.924299,19.4
PKT-0083777,CAR-02394,L01-B08,OP-PCK-03,2026-08-28 18:05:22.446454,2026-08-28 18:17:34.185148,19.4
PKT-0083778,CAR-02394,L02-B10,OP-PCK-17,2026-08-28 18:05:22.446454,2026-08-28 18:18:07.445998,19.4
PKT-0083779,CAR-02394,L02-B09,OP-PCK-14,2026-08-28 18:05:22.446454,2026-08-28 18:18:40.706848,19.4
PKT-0083780,CAR-02394,L02-B07,OP-PCK-18,2026-08-28 18:05:22.446454,2026-08-28 18:19:13.967698,19.4
PKT-0083781,CAR-02394,L01-B02,OP-PCK-05,2026-08-28 18:05:22.446454,2026-08-28 18:19:47.228547,19.4
PKT-0083782,CAR-02394,L01-B11,OP-PCK-04,2026-08-28 18:05:22.446454,2026-08-28 18:20:20.489397,19.4
PKT-0083783,CAR-02394,L01-B13,OP-PCK-02,2026-08-28 18:05:22.446454,2026-08-28 18:20:53.750247,19.4
PKT-0083784,CAR-02394,L01-B06,OP-PCK-21,2026-08-28 18:05:22.446454,2026-08-28 18:21:27.011097,19.4
PKT-0083785,CAR-02394,L01-B05,OP-PCK-22,2026-08-28 18:05:22.446454,2026-08-28 18:22:00.271946,19.4
PKT-0083786,CAR-02394,L01-B02,OP-PCK-09,2026-08-28 18:05:22.446454,2026-08-28 18:22:33.532796,19.4
PKT-0083787,CAR-02394,L01-B04,OP-PCK-09,2026-08-28 18:05:22.446454,2026-08-28 18:23:06.793646,19.4
PKT-0083788,CAR-02394,L02-B02,OP-PCK-15,2026-08-28 18:05:22.446454,2026-08-28 18:23:40.054496,19.4
PKT-0083789,CAR-02394,L02-B10,OP-PCK-16,2026-08-28 18:05:22.446454,2026-08-28 18:24:13.315345,19.4
PKT-0083790,CAR-02394,L02-B07,OP-PCK-04,2026-08-28 18:05:22.446454,2026-08-28 18:24:46.576195,19.4
PKT-0083791,CAR-02395,L01-B06,OP-PCK-04,2026-08-28 18:32:12.980237,2026-08-28 18:32:38.907201,15.12
PKT-0083792,CAR-02395,L02-B13,OP-PCK-21,2026-08-28 18:32:12.980237,2026-08-28 18:33:04.834165,15.12
PKT-0083793,CAR-02395,L01-B05,OP-PCK-08,2026-08-28 18:32:12.980237,2026-08-28 18:33:30.761129,15.12
PKT-0083794,CAR-02395,L02-B11,OP-PCK-06,2026-08-28 18:32:12.980237,2026-08-28 18:33:56.688093,15.12
PKT-0083795,CAR-02395,L01-B04,OP-PCK-04,2026-08-28 18:32:12.980237,2026-08-28 18:34:22.615058,15.12
PKT-0083796,CAR-02395,L02-B07,OP-PCK-01,2026-08-28 18:32:12.980237,2026-08-28 18:34:48.542022,15.12
PKT-0083797,CAR-02395,L01-B05,OP-PCK-11,2026-08-28 18:32:12.980237,2026-08-28 18:35:14.468986,15.12
PKT-0083798,CAR-02395,L01-B06,OP-PCK-11,2026-08-28 18:32:12.980237,2026-08-28 18:35:40.395950,15.12
PKT-0083799,CAR-02395,L01-B12,OP-PCK-10,2026-08-28 18:32:12.980237,2026-08-28 18:36:06.322914,15.12
PKT-0083800,CAR-02395,L02-B14,OP-PCK-15,2026-08-28 18:32:12.980237,2026-08-28 18:36:32.249878,15.12
PKT-0083801,CAR-02395,L01-B04,OP-PCK-10,2026-08-28 18:32:12.980237,2026-08-28 18:36:58.176842,15.12
PKT-0083802,CAR-02395,L02-B14,OP-PCK-24,2026-08-28 18:32:12.980237,2026-08-28 18:37:24.103806,15.12
PKT-0083803,CAR-02395,L01-B11,OP-PCK-09,2026-08-28 18:32:12.980237,2026-08-28 18:37:50.030770,15.12
PKT-0083804,CAR-02395,L02-B03,OP-PCK-18,2026-08-28 18:32:12.980237,2026-08-28 18:38:15.957734,15.12
PKT-0083805,CAR-02395,L01-B08,OP-PCK-09,2026-08-28 18:32:12.980237,2026-08-28 18:38:41.884699,15.12
PKT-0083806,CAR-02395,L02-B08,OP-PCK-14,2026-08-28 18:32:12.980237,2026-08-28 18:39:07.811663,15.12
PKT-0083807,CAR-02395,L01-B07,OP-PCK-03,2026-08-28 18:32:12.980237,2026-08-28 18:39:33.738627,15.12
PKT-0083808,CAR-02395,L02-B01,OP-PCK-10,2026-08-28 18:32:12.980237,2026-08-28 18:39:59.665591,15.12
PKT-0083809,CAR-02395,L02-B02,OP-PCK-23,2026-08-28 18:32:12.980237,2026-08-28 18:40:25.592555,15.12
PKT-0083810,CAR-02395,L01-B09,OP-PCK-19,2026-08-28 18:32:12.980237,2026-08-28 18:40:51.519519,15.12
PKT-0083811,CAR-02395,L01-B13,OP-PCK-12,2026-08-28 18:32:12.980237,2026-08-28 18:41:17.446483,15.12
PKT-0083812,CAR-02395,L01-B14,OP-PCK-18,2026-08-28 18:32:12.980237,2026-08-28 18:41:43.373447,15.12
PKT-0083813,CAR-02395,L02-B08,OP-PCK-21,2026-08-28 18:32:12.980237,2026-08-28 18:42:09.300411,15.12
PKT-0083814,CAR-02395,L01-B04,OP-PCK-06,2026-08-28 18:32:12.980237,2026-08-28 18:42:35.227375,15.12
PKT-0083815,CAR-02395,L02-B13,OP-PCK-20,2026-08-28 18:32:12.980237,2026-08-28 18:43:01.154340,15.12
PKT-0083816,CAR-02395,L01-B04,OP-PCK-14,2026-08-28 18:32:12.980237,2026-08-28 18:43:27.081304,15.12
PKT-0083817,CAR-02395,L01-B09,OP-PCK-06,2026-08-28 18:32:12.980237,2026-08-28 18:43:53.008268,15.12
PKT-0083818,CAR-02395,L01-B08,OP-PCK-06,2026-08-28 18:32:12.980237,2026-08-28 18:44:18.935232,15.12
PKT-0083819,CAR-02395,L01-B05,OP-PCK-20,2026-08-28 18:32:12.980237,2026-08-28 18:44:44.862196,15.12
PKT-0083820,CAR-02395,L02-B01,OP-PCK-15,2026-08-28 18:32:12.980237,2026-08-28 18:45:10.789160,15.12
PKT-0083821,CAR-02395,L02-B03,OP-PCK-12,2026-08-28 18:32:12.980237,2026-08-28 18:45:36.716124,15.12
PKT-0083822,CAR-02395,L01-B04,OP-PCK-18,2026-08-28 18:32:12.980237,2026-08-28 18:46:02.643088,15.12
PKT-0083823,CAR-02395,L01-B04,OP-PCK-01,2026-08-28 18:32:12.980237,2026-08-28 18:46:28.570052,15.12
PKT-0083824,CAR-02395,L01-B03,OP-PCK-09,2026-08-28 18:32:12.980237,2026-08-28 18:46:54.497017,15.12
PKT-0083825,CAR-02395,L01-B03,OP-PCK-19,2026-08-28 18:32:12.980237,2026-08-28 18:47:20.423981,15.12
PKT-0083826,CAR-02396,L02-B12,OP-PCK-06,2026-08-28 18:49:52.798824,2026-08-28 18:50:21.212258,16.57
PKT-0083827,CAR-02396,L02-B08,OP-PCK-15,2026-08-28 18:49:52.798824,2026-08-28 18:50:49.625692,16.57
PKT-0083828,CAR-02396,L02-B10,OP-PCK-16,2026-08-28 18:49:52.798824,2026-08-28 18:51:18.039126,16.57
PKT-0083829,CAR-02396,L02-B04,OP-PCK-18,2026-08-28 18:49:52.798824,2026-08-28 18:51:46.452560,16.57
PKT-0083830,CAR-02396,L02-B10,OP-PCK-24,2026-08-28 18:49:52.798824,2026-08-28 18:52:14.865995,16.57
PKT-0083831,CAR-02396,L02-B03,OP-PCK-18,2026-08-28 18:49:52.798824,2026-08-28 18:52:43.279429,16.57
PKT-0083832,CAR-02396,L01-B03,OP-PCK-19,2026-08-28 18:49:52.798824,2026-08-28 18:53:11.692863,16.57
PKT-0083833,CAR-02396,L01-B06,OP-PCK-05,2026-08-28 18:49:52.798824,2026-08-28 18:53:40.106297,16.57
PKT-0083834,CAR-02396,L01-B08,OP-PCK-17,2026-08-28 18:49:52.798824,2026-08-28 18:54:08.519731,16.57
PKT-0083835,CAR-02396,L02-B08,OP-PCK-07,2026-08-28 18:49:52.798824,2026-08-28 18:54:36.933165,16.57
PKT-0083836,CAR-02396,L01-B03,OP-PCK-24,2026-08-28 18:49:52.798824,2026-08-28 18:55:05.346599,16.57
PKT-0083837,CAR-02396,L01-B03,OP-PCK-23,2026-08-28 18:49:52.798824,2026-08-28 18:55:33.760033,16.57
PKT-0083838,CAR-02396,L02-B04,OP-PCK-21,2026-08-28 18:49:52.798824,2026-08-28 18:56:02.173468,16.57
PKT-0083839,CAR-02396,L02-B10,OP-PCK-13,2026-08-28 18:49:52.798824,2026-08-28 18:56:30.586902,16.57
PKT-0083840,CAR-02396,L01-B11,OP-PCK-08,2026-08-28 18:49:52.798824,2026-08-28 18:56:59.000336,16.57
PKT-0083841,CAR-02396,L01-B04,OP-PCK-09,2026-08-28 18:49:52.798824,2026-08-28 18:57:27.413770,16.57
PKT-0083842,CAR-02396,L02-B06,OP-PCK-16,2026-08-28 18:49:52.798824,2026-08-28 18:57:55.827204,16.57
PKT-0083843,CAR-02396,L01-B06,OP-PCK-13,2026-08-28 18:49:52.798824,2026-08-28 18:58:24.240638,16.57
PKT-0083844,CAR-02396,L01-B02,OP-PCK-16,2026-08-28 18:49:52.798824,2026-08-28 18:58:52.654072,16.57
PKT-0083845,CAR-02396,L02-B13,OP-PCK-12,2026-08-28 18:49:52.798824,2026-08-28 18:59:21.067506,16.57
PKT-0083846,CAR-02396,L01-B12,OP-PCK-20,2026-08-28 18:49:52.798824,2026-08-28 18:59:49.480941,16.57
PKT-0083847,CAR-02396,L02-B09,OP-PCK-18,2026-08-28 18:49:52.798824,2026-08-28 19:00:17.894375,16.57
PKT-0083848,CAR-02396,L01-B01,OP-PCK-14,2026-08-28 18:49:52.798824,2026-08-28 19:00:46.307809,16.57
PKT-0083849,CAR-02396,L01-B05,OP-PCK-01,2026-08-28 18:49:52.798824,2026-08-28 19:01:14.721243,16.57
PKT-0083850,CAR-02396,L01-B03,OP-PCK-11,2026-08-28 18:49:52.798824,2026-08-28 19:01:43.134677,16.57
PKT-0083851,CAR-02396,L02-B01,OP-PCK-20,2026-08-28 18:49:52.798824,2026-08-28 19:02:11.548111,16.57
PKT-0083852,CAR-02396,L01-B11,OP-PCK-23,2026-08-28 18:49:52.798824,2026-08-28 19:02:39.961545,16.57
PKT-0083853,CAR-02396,L02-B04,OP-PCK-04,2026-08-28 18:49:52.798824,2026-08-28 19:03:08.374979,16.57
PKT-0083854,CAR-02396,L01-B07,OP-PCK-03,2026-08-28 18:49:52.798824,2026-08-28 19:03:36.788414,16.57
PKT-0083855,CAR-02396,L02-B04,OP-PCK-14,2026-08-28 18:49:52.798824,2026-08-28 19:04:05.201848,16.57
PKT-0083856,CAR-02396,L01-B01,OP-PCK-15,2026-08-28 18:49:52.798824,2026-08-28 19:04:33.615282,16.57
PKT-0083857,CAR-02396,L01-B07,OP-PCK-17,2026-08-28 18:49:52.798824,2026-08-28 19:05:02.028716,16.57
PKT-0083858,CAR-02396,L02-B11,OP-PCK-08,2026-08-28 18:49:52.798824,2026-08-28 19:05:30.442150,16.57
PKT-0083859,CAR-02396,L01-B09,OP-PCK-15,2026-08-28 18:49:52.798824,2026-08-28 19:05:58.855584,16.57
PKT-0083860,CAR-02396,L02-B02,OP-PCK-08,2026-08-28 18:49:52.798824,2026-08-28 19:06:27.269018,16.57
PKT-0083861,CAR-02397,L01-B12,OP-PCK-01,2026-08-28 18:52:26.798260,2026-08-28 18:53:05.905151,22.81
PKT-0083862,CAR-02397,L02-B10,OP-PCK-12,2026-08-28 18:52:26.798260,2026-08-28 18:53:45.012042,22.81
PKT-0083863,CAR-02397,L02-B08,OP-PCK-18,2026-08-28 18:52:26.798260,2026-08-28 18:54:24.118933,22.81
PKT-0083864,CAR-02397,L02-B01,OP-PCK-07,2026-08-28 18:52:26.798260,2026-08-28 18:55:03.225823,22.81
PKT-0083865,CAR-02397,L01-B08,OP-PCK-06,2026-08-28 18:52:26.798260,2026-08-28 18:55:42.332714,22.81
PKT-0083866,CAR-02397,L01-B02,OP-PCK-10,2026-08-28 18:52:26.798260,2026-08-28 18:56:21.439605,22.81
PKT-0083867,CAR-02397,L01-B10,OP-PCK-08,2026-08-28 18:52:26.798260,2026-08-28 18:57:00.546496,22.81
PKT-0083868,CAR-02397,L02-B08,OP-PCK-17,2026-08-28 18:52:26.798260,2026-08-28 18:57:39.653387,22.81
PKT-0083869,CAR-02397,L01-B01,OP-PCK-23,2026-08-28 18:52:26.798260,2026-08-28 18:58:18.760278,22.81
PKT-0083870,CAR-02397,L02-B03,OP-PCK-08,2026-08-28 18:52:26.798260,2026-08-28 18:58:57.867169,22.81
PKT-0083871,CAR-02397,L01-B09,OP-PCK-09,2026-08-28 18:52:26.798260,2026-08-28 18:59:36.974060,22.81
PKT-0083872,CAR-02397,L01-B02,OP-PCK-21,2026-08-28 18:52:26.798260,2026-08-28 19:00:16.080950,22.81
PKT-0083873,CAR-02397,L01-B09,OP-PCK-04,2026-08-28 18:52:26.798260,2026-08-28 19:00:55.187841,22.81
PKT-0083874,CAR-02397,L02-B07,OP-PCK-09,2026-08-28 18:52:26.798260,2026-08-28 19:01:34.294732,22.81
PKT-0083875,CAR-02397,L02-B09,OP-PCK-17,2026-08-28 18:52:26.798260,2026-08-28 19:02:13.401623,22.81
PKT-0083876,CAR-02397,L02-B04,OP-PCK-11,2026-08-28 18:52:26.798260,2026-08-28 19:02:52.508514,22.81
PKT-0083877,CAR-02397,L02-B13,OP-PCK-23,2026-08-28 18:52:26.798260,2026-08-28 19:03:31.615405,22.81
PKT-0083878,CAR-02397,L01-B09,OP-PCK-14,2026-08-28 18:52:26.798260,2026-08-28 19:04:10.722296,22.81
PKT-0083879,CAR-02397,L01-B02,OP-PCK-05,2026-08-28 18:52:26.798260,2026-08-28 19:04:49.829187,22.81
PKT-0083880,CAR-02397,L01-B07,OP-PCK-21,2026-08-28 18:52:26.798260,2026-08-28 19:05:28.936077,22.81
PKT-0083881,CAR-02397,L01-B04,OP-PCK-23,2026-08-28 18:52:26.798260,2026-08-28 19:06:08.042968,22.81
PKT-0083882,CAR-02397,L02-B06,OP-PCK-10,2026-08-28 18:52:26.798260,2026-08-28 19:06:47.149859,22.81
PKT-0083883,CAR-02397,L01-B04,OP-PCK-15,2026-08-28 18:52:26.798260,2026-08-28 19:07:26.256750,22.81
PKT-0083884,CAR-02397,L01-B01,OP-PCK-20,2026-08-28 18:52:26.798260,2026-08-28 19:08:05.363641,22.81
PKT-0083885,CAR-02397,L01-B08,OP-PCK-16,2026-08-28 18:52:26.798260,2026-08-28 19:08:44.470532,22.81
PKT-0083886,CAR-02397,L02-B11,OP-PCK-01,2026-08-28 18:52:26.798260,2026-08-28 19:09:23.577423,22.81
PKT-0083887,CAR-02397,L01-B08,OP-PCK-22,2026-08-28 18:52:26.798260,2026-08-28 19:10:02.684313,22.81
PKT-0083888,CAR-02397,L02-B02,OP-PCK-14,2026-08-28 18:52:26.798260,2026-08-28 19:10:41.791204,22.81
PKT-0083889,CAR-02397,L02-B01,OP-PCK-06,2026-08-28 18:52:26.798260,2026-08-28 19:11:20.898095,22.81
PKT-0083890,CAR-02397,L01-B05,OP-PCK-11,2026-08-28 18:52:26.798260,2026-08-28 19:12:00.004986,22.81
PKT-0083891,CAR-02397,L01-B01,OP-PCK-08,2026-08-28 18:52:26.798260,2026-08-28 19:12:39.111877,22.81
PKT-0083892,CAR-02397,L01-B01,OP-PCK-23,2026-08-28 18:52:26.798260,2026-08-28 19:13:18.218768,22.81
PKT-0083893,CAR-02397,L02-B05,OP-PCK-20,2026-08-28 18:52:26.798260,2026-08-28 19:13:57.325659,22.81
PKT-0083894,CAR-02397,L02-B09,OP-PCK-02,2026-08-28 18:52:26.798260,2026-08-28 19:14:36.432550,22.81
PKT-0083895,CAR-02397,L01-B11,OP-PCK-07,2026-08-28 18:52:26.798260,2026-08-28 19:15:15.539440,22.81
PKT-0083896,CAR-02398,L01-B07,OP-PCK-07,2026-08-28 18:55:49.326001,2026-08-28 18:56:19.350616,17.51
PKT-0083897,CAR-02398,L02-B13,OP-PCK-11,2026-08-28 18:55:49.326001,2026-08-28 18:56:49.375230,17.51
PKT-0083898,CAR-02398,L02-B08,OP-PCK-01,2026-08-28 18:55:49.326001,2026-08-28 18:57:19.399845,17.51
PKT-0083899,CAR-02398,L01-B11,OP-PCK-02,2026-08-28 18:55:49.326001,2026-08-28 18:57:49.424459,17.51
PKT-0083900,CAR-02398,L01-B03,OP-PCK-22,2026-08-28 18:55:49.326001,2026-08-28 18:58:19.449074,17.51
PKT-0083901,CAR-02398,L02-B11,OP-PCK-09,2026-08-28 18:55:49.326001,2026-08-28 18:58:49.473688,17.51
PKT-0083902,CAR-02398,L01-B08,OP-PCK-19,2026-08-28 18:55:49.326001,2026-08-28 18:59:19.498303,17.51
PKT-0083903,CAR-02398,L01-B01,OP-PCK-07,2026-08-28 18:55:49.326001,2026-08-28 18:59:49.522918,17.51
PKT-0083904,CAR-02398,L02-B02,OP-PCK-23,2026-08-28 18:55:49.326001,2026-08-28 19:00:19.547532,17.51
PKT-0083905,CAR-02398,L01-B02,OP-PCK-05,2026-08-28 18:55:49.326001,2026-08-28 19:00:49.572147,17.51
PKT-0083906,CAR-02398,L01-B02,OP-PCK-13,2026-08-28 18:55:49.326001,2026-08-28 19:01:19.596761,17.51
PKT-0083907,CAR-02398,L02-B13,OP-PCK-06,2026-08-28 18:55:49.326001,2026-08-28 19:01:49.621376,17.51
PKT-0083908,CAR-02398,L02-B09,OP-PCK-08,2026-08-28 18:55:49.326001,2026-08-28 19:02:19.645991,17.51
PKT-0083909,CAR-02398,L02-B05,OP-PCK-12,2026-08-28 18:55:49.326001,2026-08-28 19:02:49.670605,17.51
PKT-0083910,CAR-02398,L01-B02,OP-PCK-15,2026-08-28 18:55:49.326001,2026-08-28 19:03:19.695220,17.51
PKT-0083911,CAR-02398,L02-B08,OP-PCK-08,2026-08-28 18:55:49.326001,2026-08-28 19:03:49.719834,17.51
PKT-0083912,CAR-02398,L01-B02,OP-PCK-20,2026-08-28 18:55:49.326001,2026-08-28 19:04:19.744449,17.51
PKT-0083913,CAR-02398,L02-B04,OP-PCK-19,2026-08-28 18:55:49.326001,2026-08-28 19:04:49.769063,17.51
PKT-0083914,CAR-02398,L02-B02,OP-PCK-17,2026-08-28 18:55:49.326001,2026-08-28 19:05:19.793678,17.51
PKT-0083915,CAR-02398,L02-B05,OP-PCK-12,2026-08-28 18:55:49.326001,2026-08-28 19:05:49.818293,17.51
PKT-0083916,CAR-02398,L01-B03,OP-PCK-03,2026-08-28 18:55:49.326001,2026-08-28 19:06:19.842907,17.51
PKT-0083917,CAR-02398,L01-B07,OP-PCK-14,2026-08-28 18:55:49.326001,2026-08-28 19:06:49.867522,17.51
PKT-0083918,CAR-02398,L01-B06,OP-PCK-14,2026-08-28 18:55:49.326001,2026-08-28 19:07:19.892136,17.51
PKT-0083919,CAR-02398,L02-B01,OP-PCK-24,2026-08-28 18:55:49.326001,2026-08-28 19:07:49.916751,17.51
PKT-0083920,CAR-02398,L02-B10,OP-PCK-02,2026-08-28 18:55:49.326001,2026-08-28 19:08:19.941365,17.51
PKT-0083921,CAR-02398,L02-B13,OP-PCK-22,2026-08-28 18:55:49.326001,2026-08-28 19:08:49.965980,17.51
PKT-0083922,CAR-02398,L02-B09,OP-PCK-03,2026-08-28 18:55:49.326001,2026-08-28 19:09:19.990595,17.51
PKT-0083923,CAR-02398,L02-B06,OP-PCK-06,2026-08-28 18:55:49.326001,2026-08-28 19:09:50.015209,17.51
PKT-0083924,CAR-02398,L02-B04,OP-PCK-07,2026-08-28 18:55:49.326001,2026-08-28 19:10:20.039824,17.51
PKT-0083925,CAR-02398,L01-B02,OP-PCK-01,2026-08-28 18:55:49.326001,2026-08-28 19:10:50.064438,17.51
PKT-0083926,CAR-02398,L02-B09,OP-PCK-03,2026-08-28 18:55:49.326001,2026-08-28 19:11:20.089053,17.51
PKT-0083927,CAR-02398,L01-B13,OP-PCK-13,2026-08-28 18:55:49.326001,2026-08-28 19:11:50.113668,17.51
PKT-0083928,CAR-02398,L01-B09,OP-PCK-16,2026-08-28 18:55:49.326001,2026-08-28 19:12:20.138282,17.51
PKT-0083929,CAR-02398,L01-B04,OP-PCK-05,2026-08-28 18:55:49.326001,2026-08-28 19:12:50.162897,17.51
PKT-0083930,CAR-02398,L01-B11,OP-PCK-24,2026-08-28 18:55:49.326001,2026-08-28 19:13:20.187511,17.51
PKT-0083931,CAR-02399,L02-B07,OP-PCK-20,2026-08-28 18:56:17.727354,2026-08-28 18:56:44.836015,15.81
PKT-0083932,CAR-02399,L02-B11,OP-PCK-01,2026-08-28 18:56:17.727354,2026-08-28 18:57:11.944676,15.81
PKT-0083933,CAR-02399,L02-B02,OP-PCK-03,2026-08-28 18:56:17.727354,2026-08-28 18:57:39.053337,15.81
PKT-0083934,CAR-02399,L02-B10,OP-PCK-04,2026-08-28 18:56:17.727354,2026-08-28 18:58:06.161998,15.81
PKT-0083935,CAR-02399,L02-B02,OP-PCK-15,2026-08-28 18:56:17.727354,2026-08-28 18:58:33.270659,15.81
PKT-0083936,CAR-02399,L02-B12,OP-PCK-06,2026-08-28 18:56:17.727354,2026-08-28 18:59:00.379320,15.81
PKT-0083937,CAR-02399,L01-B10,OP-PCK-12,2026-08-28 18:56:17.727354,2026-08-28 18:59:27.487981,15.81
PKT-0083938,CAR-02399,L02-B10,OP-PCK-10,2026-08-28 18:56:17.727354,2026-08-28 18:59:54.596642,15.81
PKT-0083939,CAR-02399,L02-B13,OP-PCK-23,2026-08-28 18:56:17.727354,2026-08-28 19:00:21.705303,15.81
PKT-0083940,CAR-02399,L01-B07,OP-PCK-09,2026-08-28 18:56:17.727354,2026-08-28 19:00:48.813964,15.81
PKT-0083941,CAR-02399,L02-B02,OP-PCK-18,2026-08-28 18:56:17.727354,2026-08-28 19:01:15.922625,15.81
PKT-0083942,CAR-02399,L01-B03,OP-PCK-15,2026-08-28 18:56:17.727354,2026-08-28 19:01:43.031286,15.81
PKT-0083943,CAR-02399,L02-B13,OP-PCK-12,2026-08-28 18:56:17.727354,2026-08-28 19:02:10.139947,15.81
PKT-0083944,CAR-02399,L02-B03,OP-PCK-16,2026-08-28 18:56:17.727354,2026-08-28 19:02:37.248609,15.81
PKT-0083945,CAR-02399,L02-B14,OP-PCK-23,2026-08-28 18:56:17.727354,2026-08-28 19:03:04.357270,15.81
PKT-0083946,CAR-02399,L01-B09,OP-PCK-03,2026-08-28 18:56:17.727354,2026-08-28 19:03:31.465931,15.81
PKT-0083947,CAR-02399,L01-B02,OP-PCK-07,2026-08-28 18:56:17.727354,2026-08-28 19:03:58.574592,15.81
