id_carrinho,id_op_rebin,linha_rebin,dt_inicio_montagem,tempo_montagem_min,dt_fim_montagem
CAR-02231,OP-REB-04,L02,2026-08-27 01:56:25,12.32,2026-08-27 02:08:44.200
CAR-02232,OP-REB-02,L01,2026-08-27 02:07:59,13.14,2026-08-27 02:21:07.400
CAR-02233,OP-REB-04,L01,2026-08-27 02:16:24,13.57,2026-08-27 02:29:58.200
CAR-02234,OP-REB-03,L02,2026-08-27 02:37:16,13.24,2026-08-27 02:50:30.400
CAR-02235,OP-REB-01,L02,2026-08-27 02:41:29,11.33,2026-08-27 02:52:48.800
CAR-02236,OP-REB-08,L02,2026-08-27 02:44:53,14.19,2026-08-27 02:59:04.400
CAR-02237,OP-REB-05,L02,2026-08-27 02:50:00,11.75,2026-08-27 03:01:45.000
CAR-02238,OP-REB-04,L01,2026-08-27 02:55:07,10.86,2026-08-27 03:05:58.600
CAR-02239,OP-REB-05,L01,2026-08-27 03:40:57,10.89,2026-08-27 03:51:50.400
CAR-02240,OP-REB-04,L02,2026-08-27 04:34:41,15.88,2026-08-27 04:50:33.800
CAR-02241,OP-REB-03,L02,2026-08-27 04:46:24,10.52,2026-08-27 04:56:55.200
CAR-02242,OP-REB-05,L02,2026-08-27 04:49:02,14.58,2026-08-27 05:03:36.800
CAR-02243,OP-REB-04,L01,2026-08-27 04:49:28,9.73,2026-08-27 04:59:11.800
CAR-02244,OP-REB-01,L02,2026-08-27 05:12:21,12.98,2026-08-27 05:25:19.800
CAR-02245,OP-REB-03,L01,2026-08-27 05:31:42,12.59,2026-08-27 05:44:17.400
CAR-02246,OP-REB-08,L02,2026-08-27 05:38:51,15.24,2026-08-27 05:54:05.400
CAR-02247,OP-REB-07,L01,2026-08-27 05:40:18,10.69,2026-08-27 05:50:59.400
CAR-02248,OP-REB-02,L01,2026-08-27 05:40:39,10.14,2026-08-27 05:50:47.400
CAR-02249,OP-REB-01,L02,2026-08-27 05:48:26,11.77,2026-08-27 06:00:12.200
CAR-02250,OP-REB-03,L01,2026-08-27 05:50:54,15.33,2026-08-27 06:06:13.800
CAR-02251,OP-REB-05,L01,2026-08-27 05:51:49,10.23,2026-08-27 06:02:02.800
CAR-02252,OP-REB-01,L01,2026-08-27 06:02:13,6.82,2026-08-27 06:09:02.200
CAR-02253,OP-REB-03,L01,2026-08-27 06:25:39,12.12,2026-08-27 06:37:46.200
CAR-02254,OP-REB-03,L02,2026-08-27 06:43:08,13.9,2026-08-27 06:57:02.000
CAR-02255,OP-REB-05,L02,2026-08-27 07:00:41,9.97,2026-08-27 07:10:39.200
CAR-02256,OP-REB-03,L02,2026-08-27 07:23:21,13.7,2026-08-27 07:37:03.000
CAR-02257,OP-REB-09,L02,2026-08-27 07:45:28,9.93,2026-08-27 07:55:23.800
CAR-02258,OP-REB-01,L02,2026-08-27 08:01:34,11.71,2026-08-27 08:13:16.600
CAR-02259,OP-REB-04,L01,2026-08-27 08:02:02,13.51,2026-08-27 08:15:32.600
CAR-02260,OP-REB-04,L01,2026-08-27 08:04:42,9.63,2026-08-27 08:14:19.800
CAR-02261,OP-REB-01,L01,2026-08-27 08:16:54,12.36,2026-08-27 08:29:15.600
CAR-02262,OP-REB-02,L01,2026-08-27 08:17:36,14.43,2026-08-27 08:32:01.800
CAR-02263,OP-REB-01,L02,2026-08-27 08:29:23,12.95,2026-08-27 08:42:20.000
CAR-02264,OP-REB-06,L02,2026-08-27 08:38:40,10.56,2026-08-27 08:49:13.600
CAR-02265,OP-REB-03,L01,2026-08-27 09:02:28,15.04,2026-08-27 09:17:30.400
CAR-02266,OP-REB-07,L02,2026-08-27 09:40:43,13.32,2026-08-27 09:54:02.200
CAR-02267,OP-REB-05,L01,2026-08-27 09:42:56,8.28,2026-08-27 09:51:12.800
CAR-02268,OP-REB-09,L01,2026-08-27 09:48:54,13.73,2026-08-27 10:02:37.800
CAR-02269,OP-REB-07,L02,2026-08-27 10:08:06,10.86,2026-08-27 10:18:57.600
CAR-02270,OP-REB-04,L02,2026-08-27 10:24:52,12.39,2026-08-27 10:37:15.400
CAR-02271,OP-REB-05,L02,2026-08-27 10:36:30,14.02,2026-08-27 10:50:31.200
CAR-02272,OP-REB-05,L02,2026-08-27 10:38:09,10.9,2026-08-27 10:49:03.000
CAR-02273,OP-REB-05,L02,2026-08-27 10:50:55,8.71,2026-08-27 10:59:37.600
CAR-02274,OP-REB-09,L02,2026-08-27 12:01:55,15.01,2026-08-27 12:16:55.600
CAR-02275,OP-REB-03,L02,2026-08-27 12:03:05,14.33,2026-08-27 12:17:24.800
CAR-02276,OP-REB-06,L01,2026-08-27 12:17:22,11.83,2026-08-27 12:29:11.800
CAR-02277,OP-REB-08,L02,2026-08-27 12:17:50,13.71,2026-08-27 12:31:32.600
CAR-02278,OP-REB-09,L01,2026-08-27 12:24:24,11.26,2026-08-27 12:35:39.600
CAR-02279,OP-REB-07,L01,2026-08-27 13:09:18,12.19,2026-08-27 13:21:29.400
CAR-02280,OP-REB-03,L02,2026-08-27 13:12:35,11.71,2026-08-27 13:24:17.600
CAR-02281,OP-REB-01,L01,2026-08-27 13:46:39,11.34,2026-08-27 13:57:59.400
CAR-02282,OP-REB-04,L02,2026-08-27 14:05:04,12.72,2026-08-27 14:17:47.200
CAR-02283,OP-REB-06,L01,2026-08-27 14:15:06,9.58,2026-08-27 14:24:40.800
CAR-02284,OP-REB-03,L01,2026-08-27 14:19:20,11.5,2026-08-27 14:30:50.000
CAR-02285,OP-REB-01,L01,2026-08-27 14:26:27,12.63,2026-08-27 14:39:04.800
CAR-02286,OP-REB-06,L02,2026-08-27 15:06:43,15.68,2026-08-27 15:22:23.800
CAR-02287,OP-REB-01,L01,2026-08-27 15:33:47,9.66,2026-08-27 15:43:26.600
CAR-02288,OP-REB-09,L01,2026-08-27 15:37:00,13.04,2026-08-27 15:50:02.400
CAR-02289,OP-REB-01,L01,2026-08-27 15:40:30,13.26,2026-08-27 15:53:45.600
CAR-02290,OP-REB-06,L02,2026-08-27 15:52:11,8.25,2026-08-27 16:00:26.000
CAR-02291,OP-REB-01,L01,2026-08-27 16:24:29,12.82,2026-08-27 16:37:18.200
CAR-02292,OP-REB-07,L02,2026-08-27 16:29:06,13.76,2026-08-27 16:42:51.600
CAR-02293,OP-REB-03,L01,2026-08-27 16:46:06,13.18,2026-08-27 16:59:16.800
CAR-02294,OP-REB-06,L01,2026-08-27 16:58:23,11.83,2026-08-27 17:10:12.800
CAR-02295,OP-REB-07,L01,2026-08-27 17:27:03,12.67,2026-08-27 17:39:43.200
CAR-02296,OP-REB-01,L02,2026-08-27 17:37:08,12.34,2026-08-27 17:49:28.400
CAR-02297,OP-REB-01,L01,2026-08-27 17:43:47,8.62,2026-08-27 17:52:24.200
CAR-02298,OP-REB-05,L01,2026-08-27 18:10:27,12.39,2026-08-27 18:22:50.400
CAR-02299,OP-REB-06,L01,2026-08-27 18:13:55,11.27,2026-08-27 18:25:11.200
CAR-02300,OP-REB-09,L01,2026-08-27 18:21:10,10.59,2026-08-27 18:31:45.400
CAR-02301,OP-REB-01,L02,2026-08-27 18:42:36,16.97,2026-08-27 18:59:34.200
CAR-02302,OP-REB-04,L01,2026-08-27 19:22:24,14.51,2026-08-27 19:36:54.600
CAR-02303,OP-REB-08,L01,2026-08-27 20:09:56,9.7,2026-08-27 20:19:38.000
CAR-02304,OP-REB-09,L01,2026-08-27 20:12:54,12.69,2026-08-27 20:25:35.400
CAR-02305,OP-REB-03,L01,2026-08-27 20:33:36,14.92,2026-08-27 20:48:31.200
CAR-02306,OP-REB-02,L02,2026-08-27 20:40:05,9.01,2026-08-27 20:49:05.600
CAR-02307,OP-REB-04,L01,2026-08-27 20:43:55,12.15,2026-08-27 20:56:04.000
CAR-02308,OP-REB-02,L01,2026-08-27 20:44:44,12.25,2026-08-27 20:56:59.000
CAR-02309,OP-REB-01,L02,2026-08-27 20:53:18,9.45,2026-08-27 21:02:45.000
CAR-02310,OP-REB-03,L01,2026-08-27 20:55:19,12.76,2026-08-27 21:08:04.600
CAR-02311,OP-REB-07,L01,2026-08-27 22:21:16,14.23,2026-08-27 22:35:29.800
CAR-02312,OP-REB-01,L01,2026-08-27 22:23:33,15.02,2026-08-27 22:38:34.200
CAR-02313,OP-REB-02,L02,2026-08-27 22:32:18,11.5,2026-08-27 22:43:48.000
CAR-02314,OP-REB-01,L01,2026-08-27 22:54:09,17.0,2026-08-27 23:11:09.000
CAR-02315,OP-REB-08,L02,2026-08-27 22:55:28,7.88,2026-08-27 23:03:20.800
CAR-02316,OP-REB-05,L02,2026-08-27 23:01:37,12.71,2026-08-27 23:14:19.600
CAR-02317,OP-REB-08,L02,2026-08-27 23:21:52,9.18,2026-08-27 23:31:02.800
CAR-02318,OP-REB-03,L02,2026-08-27 23:23:09,12.18,2026-08-27 23:35:19.800
CAR-02319,OP-REB-07,L02,2026-08-27 23:43:02,10.96,2026-08-27 23:53:59.600
CAR-02320,OP-REB-08,L02,2026-08-28 00:13:07,13.01,2026-08-28 00:26:07.600
CAR-02321,OP-REB-06,L02,2026-08-28 00:35:36,11.75,2026-08-28 00:47:21.000
CAR-02322,OP-REB-07,L01,2026-08-28 00:49:41,10.35,2026-08-28 01:00:02.000
CAR-02323,OP-REB-02,L01,2026-08-28 01:08:06,10.48,2026-08-28 01:18:34.800
CAR-02324,OP-REB-08,L02,2026-08-28 01:22:01,15.86,2026-08-28 01:37:52.600
CAR-02325,OP-REB-05,L02,2026-08-28 01:38:35,12.89,2026-08-28 01:51:28.400
CAR-02326,OP-REB-07,L02,2026-08-28 01:42:10,8.6,2026-08-28 01:50:46.000
CAR-02327,OP-REB-01,L02,2026-08-28 01:42:16,13.1,2026-08-28 01:55:22.000
CAR-02328,OP-REB-05,L02,2026-08-28 01:55:23,11.61,2026-08-28 02:06:59.600
CAR-02329,OP-REB-01,L02,2026-08-28 01:55:36,12.01,2026-08-28 02:07:36.600
CAR-02330,OP-REB-08,L01,2026-08-28 02:10:49,13.64,2026-08-28 02:24:27.400
CAR-02331,OP-REB-04,L01,2026-08-28 02:12:04,14.37,2026-08-28 02:26:26.200
CAR-02332,OP-REB-04,L02,2026-08-28 02:34:44,10.28,2026-08-28 02:45:00.800
CAR-02333,OP-REB-02,L02,2026-08-28 02:38:08,11.94,2026-08-28 02:50:04.400
CAR-02334,OP-REB-05,L02,2026-08-28 02:42:09,10.91,2026-08-28 02:53:03.600
CAR-02335,OP-REB-01,L01,2026-08-28 02:44:06,13.19,2026-08-28 02:57:17.400
CAR-02336,OP-REB-09,L02,2026-08-28 03:05:12,11.54,2026-08-28 03:16:44.400
CAR-02337,OP-REB-05,L01,2026-08-28 03:07:46,12.06,2026-08-28 03:19:49.600
CAR-02338,OP-REB-06,L01,2026-08-28 03:08:43,11.46,2026-08-28 03:20:10.600
CAR-02339,OP-REB-02,L01,2026-08-28 03:10:21,11.79,2026-08-28 03:22:08.400
CAR-02340,OP-REB-01,L02,2026-08-28 03:27:39,15.41,2026-08-28 03:43:03.600
CAR-02341,OP-REB-04,L02,2026-08-28 03:46:37,16.78,2026-08-28 04:03:23.800
CAR-02342,OP-REB-07,L01,2026-08-28 04:08:53,12.75,2026-08-28 04:21:38.000
CAR-02343,OP-REB-06,L01,2026-08-28 04:12:21,11.8,2026-08-28 04:24:09.000
CAR-02344,OP-REB-01,L01,2026-08-28 04:49:59,8.81,2026-08-28 04:58:47.600
CAR-02345,OP-REB-01,L01,2026-08-28 05:08:21,10.48,2026-08-28 05:18:49.800
CAR-02346,OP-REB-08,L02,2026-08-28 05:09:13,11.75,2026-08-28 05:20:58.000
CAR-02347,OP-REB-04,L01,2026-08-28 05:17:35,10.57,2026-08-28 05:28:09.200
CAR-02348,OP-REB-05,L02,2026-08-28 05:55:14,10.78,2026-08-28 06:06:00.800
CAR-02349,OP-REB-07,L01,2026-08-28 05:55:17,15.15,2026-08-28 06:10:26.000
CAR-02350,OP-REB-08,L02,2026-08-28 06:00:11,12.06,2026-08-28 06:12:14.600
CAR-02351,OP-REB-07,L01,2026-08-28 06:45:41,12.24,2026-08-28 06:57:55.400
CAR-02352,OP-REB-02,L02,2026-08-28 06:47:38,10.65,2026-08-28 06:58:17.000
CAR-02353,OP-REB-04,L02,2026-08-28 07:38:03,14.36,2026-08-28 07:52:24.600
CAR-02354,OP-REB-01,L02,2026-08-28 07:45:35,11.57,2026-08-28 07:57:09.200
CAR-02355,OP-REB-09,L01,2026-08-28 07:56:07,10.96,2026-08-28 08:07:04.600
CAR-02356,OP-REB-03,L02,2026-08-28 08:33:11,8.84,2026-08-28 08:42:01.400
CAR-02357,OP-REB-03,L01,2026-08-28 08:33:55,11.88,2026-08-28 08:45:47.800
CAR-02358,OP-REB-09,L02,2026-08-28 08:56:34,10.9,2026-08-28 09:07:28.000
CAR-02359,OP-REB-03,L02,2026-08-28 09:49:42,15.37,2026-08-28 10:05:04.200
CAR-02360,OP-REB-08,L01,2026-08-28 10:07:29,15.69,2026-08-28 10:23:10.400
CAR-02361,OP-REB-02,L02,2026-08-28 10:16:43,9.53,2026-08-28 10:26:14.800
CAR-02362,OP-REB-03,L02,2026-08-28 10:35:16,9.76,2026-08-28 10:45:01.600
CAR-02363,OP-REB-02,L01,2026-08-28 10:45:16,11.45,2026-08-28 10:56:43.000
CAR-02364,OP-REB-01,L02,2026-08-28 10:59:30,10.37,2026-08-28 11:09:52.200
CAR-02365,OP-REB-02,L02,2026-08-28 11:07:11,12.43,2026-08-28 11:19:36.800
CAR-02366,OP-REB-08,L02,2026-08-28 11:17:58,11.35,2026-08-28 11:29:19.000
CAR-02367,OP-REB-09,L02,2026-08-28 11:50:39,12.56,2026-08-28 12:03:12.600
CAR-02368,OP-REB-02,L01,2026-08-28 11:50:47,14.03,2026-08-28 12:04:48.800
CAR-02369,OP-REB-07,L02,2026-08-28 12:14:02,9.87,2026-08-28 12:23:54.200
CAR-02370,OP-REB-05,L02,2026-08-28 12:23:07,13.99,2026-08-28 12:37:06.400
CAR-02371,OP-REB-03,L02,2026-08-28 12:24:34,10.54,2026-08-28 12:35:06.400
CAR-02372,OP-REB-09,L02,2026-08-28 12:32:10,16.3,2026-08-28 12:48:28.000
CAR-02373,OP-REB-06,L02,2026-08-28 12:32:46,15.24,2026-08-28 12:48:00.400
CAR-02374,OP-REB-01,L02,2026-08-28 12:57:01,11.77,2026-08-28 13:08:47.200
CAR-02375,OP-REB-05,L02,2026-08-28 13:10:38,10.07,2026-08-28 13:20:42.200
CAR-02376,OP-REB-07,L02,2026-08-28 13:24:19,9.69,2026-08-28 13:34:00.400
CAR-02377,OP-REB-04,L01,2026-08-28 13:45:31,13.75,2026-08-28 13:59:16.000
CAR-02378,OP-REB-08,L01,2026-08-28 14:00:32,11.94,2026-08-28 14:12:28.400
CAR-02379,OP-REB-05,L01,2026-08-28 14:01:04,13.85,2026-08-28 14:14:55.000
CAR-02380,OP-REB-09,L01,2026-08-28 14:04:24,16.41,2026-08-28 14:20:48.600
CAR-02381,OP-REB-09,L02,2026-08-28 14:38:37,10.46,2026-08-28 14:49:04.600
CAR-02382,OP-REB-09,L02,2026-08-28 14:39:59,9.54,2026-08-28 14:49:31.400
CAR-02383,OP-REB-01,L01,2026-08-28 14:50:43,12.39,2026-08-28 15:03:06.400
CAR-02384,OP-REB-02,L01,2026-08-28 15:03:18,14.29,2026-08-28 15:17:35.400
CAR-02385,OP-REB-03,L01,2026-08-28 15:06:40,10.12,2026-08-28 15:16:47.200
CAR-02386,OP-REB-04,L02,2026-08-28 15:23:30,12.07,2026-08-28 15:35:34.200
CAR-02387,OP-REB-09,L02,2026-08-28 15:24:56,14.74,2026-08-28 15:39:40.400
CAR-02388,OP-REB-06,L01,2026-08-28 15:27:40,8.73,2026-08-28 15:36:23.800
CAR-02389,OP-REB-01,L01,2026-08-28 16:17:02,12.47,2026-08-28 16:29:30.200
CAR-02390,OP-REB-09,L01,2026-08-28 16:20:52,10.92,2026-08-28 16:31:47.200
CAR-02391,OP-REB-06,L01,2026-08-28 16:31:30,12.25,2026-08-28 16:43:45.000
CAR-02392,OP-REB-04,L01,2026-08-28 16:58:00,13.42,2026-08-28 17:11:25.200
CAR-02393,OP-REB-04,L02,2026-08-28 17:12:19,12.44,2026-08-28 17:24:45.400
CAR-02394,OP-REB-03,L01,2026-08-28 17:48:48,9.98,2026-08-28 17:58:46.800
CAR-02395,OP-REB-07,L02,2026-08-28 18:17:54,11.0,2026-08-28 18:28:54.000
CAR-02396,OP-REB-03,L01,2026-08-28 18:29:30,14.85,2026-08-28 18:44:21.000
CAR-02397,OP-REB-02,L01,2026-08-28 18:32:15,12.66,2026-08-28 18:44:54.600
CAR-02398,OP-REB-08,L02,2026-08-28 18:38:45,13.68,2026-08-28 18:52:25.800
CAR-02399,OP-REB-04,L01,2026-08-28 18:41:34,12.5,2026-08-28 18:54:04.000
CAR-02400,OP-REB-08,L02,2026-08-28 18:47:17,13.62,2026-08-28 19:00:54.200
CAR-02401,OP-REB-01,L02,2026-08-28 18:52:06,11.21,2026-08-28 19:03:18.600
CAR-02402,OP-REB-05,L01,2026-08-28 19:04:37,10.46,2026-08-28 19:15:04.600
CAR-02403,OP-REB-09,L01,2026-08-28 19:22:12,13.53,2026-08-28 19:35:43.800
CAR-02404,OP-REB-01,L02,2026-08-28 19:23:48,14.25,2026-08-28 19:38:03.000
CAR-02405,OP-REB-04,L02,2026-08-28 19:30:12,10.17,2026-08-28 19:40:22.200
CAR-02406,OP-REB-06,L01,2026-08-28 19:35:32,10.85,2026-08-28 19:46:23.000
CAR-02407,OP-REB-08,L02,2026-08-28 19:45:47,11.67,2026-08-28 19:57:27.200
CAR-02408,OP-REB-03,L01,2026-08-28 19:45:57,15.24,2026-08-28 20:01:11.400
CAR-02409,OP-REB-05,L02,2026-08-28 19:58:49,13.13,2026-08-28 20:11:56.800
CAR-02410,OP-REB-07,L01,2026-08-28 20:02:46,9.35,2026-08-28 20:12:07.000
CAR-02411,OP-REB-01,L02,2026-08-28 20:27:13,11.81,2026-08-28 20:39:01.600
CAR-02412,OP-REB-07,L02,2026-08-28 20:52:58,11.51,2026-08-28 21:04:28.600
CAR-02413,OP-REB-08,L01,2026-08-28 20:54:48,9.65,2026-08-28 21:04:27.000
CAR-02414,OP-REB-08,L02,2026-08-28 21:08:32,11.79,2026-08-28 21:20:19.400
CAR-02415,OP-REB-09,L02,2026-08-28 21:24:38,11.42,2026-08-28 21:36:03.200
CAR-02416,OP-REB-06,L02,2026-08-28 21:43:03,11.28,2026-08-28 21:54:19.800
CAR-02417,OP-REB-06,L02,2026-08-28 21:55:37,11.19,2026-08-28 22:06:48.400
CAR-02418,OP-REB-02,L02,2026-08-28 22:48:13,14.94,2026-08-28 23:03:09.400
CAR-02419,OP-REB-03,L02,2026-08-28 23:22:17,11.27,2026-08-28 23:33:33.200
CAR-02420,OP-REB-04,L02,2026-08-29 00:08:03,12.1,2026-08-29 00:20:09.000
CAR-02421,OP-REB-04,L01,2026-08-29 00:16:46,11.88,2026-08-29 00:28:38.800
CAR-02422,OP-REB-08,L02,2026-08-29 00:25:05,10.99,2026-08-29 00:36:04.400
CAR-02423,OP-REB-01,L02,2026-08-29 00:41:10,12.16,2026-08-29 00:53:19.600
CAR-02424,OP-REB-04,L01,2026-08-29 00:41:21,12.13,2026-08-29 00:53:28.800
CAR-02425,OP-REB-04,L02,2026-08-29 01:16:27,12.16,2026-08-29 01:28:36.600
CAR-02426,OP-REB-01,L02,2026-08-29 01:33:35,10.28,2026-08-29 01:43:51.800
CAR-02427,OP-REB-03,L01,2026-08-29 02:01:39,11.59,2026-08-29 02:13:14.400
CAR-02428,OP-REB-05,L02,2026-08-29 03:10:29,13.52,2026-08-29 03:24:00.200
CAR-02429,OP-REB-06,L02,2026-08-29 03:26:05,11.64,2026-08-29 03:37:43.400
CAR-02430,OP-REB-09,L01,2026-08-29 03:53:23,12.32,2026-08-29 04:05:42.200
CAR-02431,OP-REB-09,L01,2026-08-29 04:02:29,12.33,2026-08-29 04:14:48.800
CAR-02432,OP-REB-09,L02,2026-08-29 04:05:24,12.83,2026-08-29 04:18:13.800
CAR-02433,OP-REB-01,L02,2026-08-29 04:10:59,13.12,2026-08-29 04:24:06.200
CAR-02434,OP-REB-09,L01,2026-08-29 04:41:12,11.65,2026-08-29 04:52:51.000
CAR-02435,OP-REB-08,L02,2026-08-29 04:46:42,10.18,2026-08-29 04:56:52.800
CAR-02436,OP-REB-02,L01,2026-08-29 04:49:36,9.56,2026-08-29 04:59:09.600
CAR-02437,OP-REB-01,L01,2026-08-29 04:59:32,14.04,2026-08-29 05:13:34.400
CAR-02438,OP-REB-01,L01,2026-08-29 05:09:42,13.54,2026-08-29 05:23:14.400
CAR-02439,OP-REB-06,L02,2026-08-29 05:13:50,13.3,2026-08-29 05:27:08.000
CAR-02440,OP-REB-09,L01,2026-08-29 05:29:09,13.62,2026-08-29 05:42:46.200
CAR-02441,OP-REB-07,L01,2026-08-29 06:11:02,11.68,2026-08-29 06:22:42.800
CAR-02442,OP-REB-05,L01,2026-08-29 06:22:44,10.75,2026-08-29 06:33:29.000
CAR-02443,OP-REB-02,L02,2026-08-29 06:33:32,10.04,2026-08-29 06:43:34.400
CAR-02444,OP-REB-01,L02,2026-08-29 07:06:24,9.82,2026-08-29 07:16:13.200
CAR-02445,OP-REB-02,L02,2026-08-29 07:19:30,14.42,2026-08-29 07:33:55.200
CAR-02446,OP-REB-01,L01,2026-08-29 07:20:50,11.01,2026-08-29 07:31:50.600
CAR-02447,OP-REB-03,L02,2026-08-29 08:19:00,14.11,2026-08-29 08:33:06.600
CAR-02448,OP-REB-06,L02,2026-08-29 08:28:01,11.63,2026-08-29 08:39:38.800
CAR-02449,OP-REB-08,L01,2026-08-29 08:33:08,10.65,2026-08-29 08:43:47.000
CAR-02450,OP-REB-03,L01,2026-08-29 08:43:40,9.81,2026-08-29 08:53:28.600
CAR-02451,OP-REB-09,L02,2026-08-29 09:08:45,10.82,2026-08-29 09:19:34.200
CAR-02452,OP-REB-05,L02,2026-08-29 09:43:13,14.84,2026-08-29 09:58:03.400
CAR-02453,OP-REB-07,L01,2026-08-29 09:57:58,9.83,2026-08-29 10:07:47.800
CAR-02454,OP-REB-08,L02,2026-08-29 10:03:48,16.23,2026-08-29 10:20:01.800
CAR-02455,OP-REB-03,L01,2026-08-29 10:10:06,10.32,2026-08-29 10:20:25.200
CAR-02456,OP-REB-02,L01,2026-08-29 11:44:15,13.5,2026-08-29 11:57:45.000
CAR-02457,OP-REB-02,L02,2026-08-29 12:24:26,11.71,2026-08-29 12:36:08.600
CAR-02458,OP-REB-05,L02,2026-08-29 12:41:22,11.36,2026-08-29 12:52:43.600
CAR-02459,OP-REB-01,L02,2026-08-29 12:50:51,9.46,2026-08-29 13:00:18.600
CAR-02460,OP-REB-02,L02,2026-08-29 12:53:46,11.8,2026-08-29 13:05:34.000
CAR-02461,OP-REB-09,L01,2026-08-29 13:24:00,9.68,2026-08-29 13:33:40.800
CAR-02462,OP-REB-07,L02,2026-08-29 13:34:19,8.64,2026-08-29 13:42:57.400
CAR-02463,OP-REB-06,L02,2026-08-29 13:36:49,12.24,2026-08-29 13:49:03.400
CAR-02464,OP-REB-09,L02,2026-08-29 14:02:37,10.73,2026-08-29 14:13:20.800
CAR-02465,OP-REB-07,L01,2026-08-29 14:49:36,15.37,2026-08-29 15:04:58.200
CAR-02466,OP-REB-05,L02,2026-08-29 15:13:21,14.0,2026-08-29 15:27:21.000
CAR-02467,OP-REB-09,L02,2026-08-29 15:35:52,15.39,2026-08-29 15:51:15.400
CAR-02468,OP-REB-06,L01,2026-08-29 16:14:30,10.64,2026-08-29 16:25:08.400
CAR-02469,OP-REB-06,L01,2026-08-29 16:27:19,12.27,2026-08-29 16:39:35.200
CAR-02470,OP-REB-04,L01,2026-08-29 16:33:04,6.76,2026-08-29 16:39:49.600
CAR-02471,OP-REB-01,L01,2026-08-29 17:21:12,11.44,2026-08-29 17:32:38.400
CAR-02472,OP-REB-05,L01,2026-08-29 17:28:11,12.2,2026-08-29 17:40:23.000
CAR-02473,OP-REB-09,L02,2026-08-29 17:41:59,12.31,2026-08-29 17:54:17.600
CAR-02474,OP-REB-08,L01,2026-08-29 18:01:32,11.92,2026-08-29 18:13:27.200
CAR-02475,OP-REB-08,L01,2026-08-29 18:03:36,12.13,2026-08-29 18:15:43.800
CAR-02476,OP-REB-05,L01,2026-08-29 18:12:40,6.57,2026-08-29 18:19:14.200
CAR-02477,OP-REB-09,L01,2026-08-29 18:53:24,12.51,2026-08-29 19:05:54.600
CAR-02478,OP-REB-03,L01,2026-08-29 19:35:52,12.97,2026-08-29 19:48:50.200
CAR-02479,OP-REB-03,L01,2026-08-29 20:19:44,14.68,2026-08-29 20:34:24.800
CAR-02480,OP-REB-01,L01,2026-08-29 20:20:58,12.74,2026-08-29 20:33:42.400
CAR-02481,OP-REB-09,L01,2026-08-29 20:42:31,11.74,2026-08-29 20:54:15.400
CAR-02482,OP-REB-06,L02,2026-08-29 20:43:09,14.21,2026-08-29 20:57:21.600
CAR-02483,OP-REB-02,L02,2026-08-29 21:29:28,7.29,2026-08-29 21:36:45.400
CAR-02484,OP-REB-08,L02,2026-08-29 21:38:59,10.97,2026-08-29 21:49:57.200
CAR-02485,OP-REB-09,L01,2026-08-29 21:40:48,10.47,2026-08-29 21:51:16.200
CAR-02486,OP-REB-09,L01,2026-08-29 22:03:34,11.93,2026-08-29 22:15:29.800
CAR-02487,OP-REB-02,L01,2026-08-29 22:05:54,7.6,2026-08-29 22:13:30.000
CAR-02488,OP-REB-02,L02,2026-08-30 00:06:53,14.64,2026-08-30 00:21:31.400
CAR-02489,OP-REB-07,L01,2026-08-30 00:14:44,11.5,2026-08-30 00:26:14.000
CAR-02490,OP-REB-04,L01,2026-08-30 00:19:55,12.64,2026-08-30 00:32:33.400
CAR-02491,OP-REB-01,L01,2026-08-30 00:22:47,12.45,2026-08-30 00:35:14.000
CAR-02492,OP-REB-08,L02,2026-08-30 00:47:10,14.52,2026-08-30 01:01:41.200
CAR-02493,OP-REB-02,L02,2026-08-30 01:00:31,8.28,2026-08-30 01:08:47.800
CAR-02494,OP-REB-03,L01,2026-08-30 01:01:22,12.22,2026-08-30 01:13:35.200
CAR-02495,OP-REB-05,L02,2026-08-30 01:32:49,14.29,2026-08-30 01:47:06.400
CAR-02496,OP-REB-03,L01,2026-08-30 01:51:46,11.8,2026-08-30 02:03:34.000
CAR-02497,OP-REB-07,L01,2026-08-30 02:05:18,10.1,2026-08-30 02:15:24.000
CAR-02498,OP-REB-07,L02,2026-08-30 02:15:18,10.79,2026-08-30 02:26:05.400
CAR-02499,OP-REB-02,L02,2026-08-30 03:00:38,11.21,2026-08-30 03:11:50.600
CAR-02500,OP-REB-07,L02,2026-08-30 03:13:37,10.56,2026-08-30 03:24:10.600
CAR-02501,OP-REB-06,L02,2026-08-30 03:21:21,11.69,2026-08-30 03:33:02.400
CAR-02502,OP-REB-09,L01,2026-08-30 03:38:25,15.02,2026-08-30 03:53:26.200
CAR-02503,OP-REB-09,L01,2026-08-30 04:40:56,10.81,2026-08-30 04:51:44.600
CAR-02504,OP-REB-02,L02,2026-08-30 04:43:22,11.02,2026-08-30 04:54:23.200
CAR-02505,OP-REB-07,L02,2026-08-30 05:21:32,12.92,2026-08-30 05:34:27.200
CAR-02506,OP-REB-05,L01,2026-08-30 05:29:31,11.65,2026-08-30 05:41:10.000
CAR-02507,OP-REB-06,L01,2026-08-30 05:33:17,9.34,2026-08-30 05:42:37.400
CAR-02508,OP-REB-01,L01,2026-08-30 05:43:14,11.88,2026-08-30 05:55:06.800
